subscriber_id,circle,circle_code,zone,join_date,tenure_months,plan_type,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,device_brand,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,home_product,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,churn_flag_30d,churn_flag_90d,churn_reason,churn_date
JIO10013160,Maharashtra & Goa,MH,West,2024-12-30,20,Prepaid,209,365,128.46,134.73,111.06,1,226.9,44,0,True,15.21,15.33,267,13,Apple,True,True,12.1,0.1,32.0,0,0,0.0,JioFiber,2,False,3,26.3,False,False,False,False,False,False,,
JIO10032129,Karnataka,KA,South,2024-01-30,31,Prepaid,209,84,75.99,78.38,75.0,2,72.0,43,0,False,18.88,19.3,273,7,Samsung,False,False,18.0,0.67,11.5,1,0,1.7,None,3,False,0,17.7,True,True,False,False,False,False,,
JIO10063148,Uttar Pradesh East,UPE,North,2024-03-31,29,Prepaid,449,28,191.18,163.72,209.9,6,27.3,27,0,False,56.72,42.54,610,13,Samsung,True,True,13.7,1.76,56.3,1,1,7.6,None,1,False,4,28.9,False,False,False,False,False,False,,
JIO10023930,Rajasthan,RJ,North,2025-03-31,17,Prepaid,209,365,75.99,78.97,75.0,0,282.9,24,0,False,5.88,5.52,218,14,JioBharat / JioPhone,False,False,7.1,0.13,39.4,0,0,0.0,None,1,False,0,63.6,False,True,True,True,False,True,Network quality,2026-09-06
JIO10063036,Uttar Pradesh East,UPE,North,2025-08-30,12,Prepaid,399,28,131.61,137.21,153.79,8,25.5,2,1,False,10.3,11.15,242,7,Samsung,True,True,17.9,0.24,13.3,1,0,2.7,None,1,False,2,19.2,False,False,False,False,False,False,,
JIO10040819,Madhya Pradesh & Chhattisgarh,MP,North,2021-10-30,58,Prepaid,239,28,116.19,95.09,123.84,7,25.6,16,0,False,9.51,10.51,348,15,JioBharat / JioPhone,False,False,16.3,1.59,35.8,0,0,0.0,None,1,False,1,39.4,False,False,False,False,False,False,,
JIO10051651,Odisha,OR,East,2026-05-01,4,Prepaid,155,28,255.46,224.2,242.16,8,31.5,20,0,False,119.67,152.1,686,13,OnePlus,True,True,16.9,0.24,23.6,0,0,0.0,None,2,False,4,15.3,False,False,False,False,False,False,,
JIO10000815,Rajasthan,RJ,North,2024-10-30,22,Prepaid,155,28,131.46,111.1,145.59,6,26.2,13,0,True,39.31,35.67,197,11,POCO,False,False,16.2,0.22,52.5,0,0,0.0,None,3,False,10,58.3,False,True,False,False,False,False,,
JIO10001054,Bihar & Jharkhand,BH,East,2025-12-30,8,Prepaid,209,56,227.95,214.65,230.97,3,56.4,29,0,False,18.36,12.93,458,11,JioBharat / JioPhone,False,False,13.2,0.73,37.2,0,0,0.0,None,1,False,3,34.8,False,False,False,False,False,False,,
JIO10051137,Madhya Pradesh & Chhattisgarh,MP,North,2024-09-29,23,Postpaid,299,30,556.33,583.7,585.22,6,37.3,13,0,False,33.12,32.26,1128,11,realme,True,True,9.8,1.73,32.4,1,0,2.0,JioFiber,2,False,21,37.3,False,False,False,False,False,False,,
JIO10009027,Mumbai,MU,West,2020-08-30,72,Prepaid,579,28,113.68,121.8,106.91,7,18.2,8,1,False,43.81,45.0,768,11,realme,True,True,14.2,0.75,13.4,1,0,2.1,None,2,False,1,34.7,False,False,False,False,False,False,,
JIO10062855,West Bengal,WB,East,2022-12-30,44,Prepaid,155,84,449.27,436.27,340.37,2,84.1,43,0,False,99.64,109.55,248,15,Apple,True,True,14.4,0.34,23.8,0,0,0.0,None,1,False,11,9.4,True,False,False,False,False,False,,
JIO10052296,Rajasthan,RJ,North,2024-08-30,24,Prepaid,349,365,353.36,361.12,345.59,0,334.4,210,1,False,22.55,27.46,554,18,vivo,True,False,16.4,0.29,30.2,0,0,0.0,None,2,True,6,6.0,False,False,False,False,False,False,,
JIO10039905,Kolkata,KO,East,2024-02-29,30,Prepaid,155,84,127.94,129.02,131.9,2,47.8,49,1,False,61.22,68.78,237,11,realme,True,True,16.4,1.61,18.7,1,0,11.0,None,1,False,2,36.8,False,False,False,False,False,False,,
JIO10049617,Rajasthan,RJ,North,2025-05-31,15,Prepaid,239,28,301.87,299.57,332.31,8,33.5,19,0,False,33.78,32.71,622,17,OPPO,False,False,17.5,0.05,32.3,1,0,3.1,None,2,False,7,35.1,True,False,False,False,False,False,,
JIO10005621,Tamil Nadu,TN,South,2023-01-30,43,Prepaid,299,365,131.35,134.3,122.31,0,400.0,207,3,False,28.42,27.75,457,13,Xiaomi,False,False,17.1,0.65,21.5,0,0,0.0,None,1,False,2,56.4,False,False,False,True,False,True,Dormant / non-recharge,2026-09-24
JIO10039420,Uttar Pradesh East,UPE,North,2021-09-30,59,Prepaid,155,28,339.75,439.51,331.64,8,33.0,20,0,True,54.65,56.92,454,8,vivo,True,True,14.8,0.51,76.1,0,0,0.0,JioAirFiber,3,True,9,42.5,False,True,True,False,False,False,,
JIO10006427,Andhra Pradesh & Telangana,AP,South,2022-05-31,51,Prepaid,209,28,115.71,131.97,91.92,8,36.0,23,0,True,25.3,26.93,253,6,Xiaomi,False,False,17.7,0.21,47.1,1,1,11.9,None,1,False,6,48.0,False,True,False,False,False,False,,
JIO10051639,Gujarat,GJ,West,2024-04-30,28,Prepaid,189,28,177.5,183.04,196.89,6,19.3,7,0,False,57.61,59.6,289,11,POCO,True,True,9.8,1.75,25.8,0,0,0.0,None,2,False,7,35.7,False,True,False,False,False,False,,
JIO10000418,Uttar Pradesh East,UPE,North,2026-05-01,4,Prepaid,579,28,115.81,115.34,105.41,8,22.3,6,0,False,4.43,1.86,324,12,Samsung,False,False,10.9,0.43,23.6,0,0,0.0,None,1,False,2,27.6,False,False,False,False,False,False,,
JIO10031531,Andhra Pradesh & Telangana,AP,South,2022-03-31,53,Postpaid,449,30,666.58,599.76,635.85,6,41.5,20,0,True,26.42,26.94,207,18,OPPO,True,True,19.6,0.25,39.7,0,0,0.0,JioAirFiber,3,True,10,21.0,False,True,False,False,False,False,,
JIO10056881,Tamil Nadu,TN,South,2019-09-30,83,Prepaid,299,28,365.52,358.11,325.87,4,23.6,17,0,False,24.34,21.78,784,16,Apple,False,False,9.8,0.18,16.4,1,0,2.9,None,1,False,5,32.8,False,False,False,False,False,False,,
JIO10060317,Tamil Nadu,TN,South,2023-03-01,42,Prepaid,299,28,298.84,280.14,352.96,6,26.4,19,0,False,40.87,49.48,592,12,POCO,True,True,10.1,0.49,31.5,3,0,4.7,None,2,False,8,34.9,False,False,False,True,False,False,,
JIO10017583,Gujarat,GJ,West,2024-04-30,28,Prepaid,999,56,378.34,374.12,281.57,4,63.7,28,1,False,12.79,11.19,550,14,vivo,True,False,14.1,0.43,21.1,1,0,9.7,None,1,False,11,23.9,False,False,False,False,False,False,,
JIO10019924,Karnataka,KA,South,2024-09-29,23,Prepaid,299,56,132.71,132.57,134.04,3,66.8,22,2,False,50.01,55.96,139,18,vivo,True,True,8.0,0.9,28.3,0,0,0.0,None,1,False,2,25.3,False,False,False,False,False,False,,
JIO10000607,Mumbai,MU,West,2021-08-30,60,Prepaid,155,28,164.19,186.49,140.97,5,26.1,12,2,False,23.72,19.87,361,4,OPPO,False,False,14.0,0.34,23.5,0,0,0.0,None,2,True,3,13.5,False,True,False,False,False,False,,
JIO10040725,Andhra Pradesh & Telangana,AP,South,2021-02-28,66,Prepaid,209,28,140.53,136.78,149.75,8,16.9,52,1,True,38.77,49.85,237,9,OPPO,True,True,16.5,1.31,18.7,2,1,2.5,None,2,True,12,28.1,False,False,False,False,False,False,,
JIO10062331,Kerala,KL,South,2024-11-29,21,Prepaid,449,28,149.96,122.48,157.14,8,35.3,40,1,False,49.56,52.75,361,11,vivo,True,True,11.4,0.15,20.2,0,0,0.0,None,1,False,1,28.8,False,False,False,False,False,False,,
JIO10046601,Uttar Pradesh West,UPW,North,2025-03-31,17,Postpaid,599,30,241.87,219.77,299.36,6,36.6,29,0,True,58.06,50.79,883,12,realme,True,True,8.0,0.36,26.0,2,1,1.9,None,1,False,9,11.0,False,False,False,False,False,False,,
JIO10013500,Andhra Pradesh & Telangana,AP,South,2023-07-01,38,Prepaid,349,84,188.74,178.69,188.98,2,76.7,82,0,False,82.55,76.37,32,15,vivo,True,True,14.9,0.27,35.9,2,2,6.8,None,2,False,4,30.5,False,False,False,False,False,False,,
JIO10024605,Uttar Pradesh West,UPW,North,2023-03-01,42,Prepaid,579,84,182.05,195.6,204.93,3,64.0,22,1,False,19.07,13.69,243,12,Motorola,True,True,10.1,1.47,66.6,0,0,0.0,None,1,False,4,26.0,False,False,False,False,False,False,,
JIO10026487,Mumbai,MU,West,2024-11-29,21,Prepaid,155,28,153.43,155.46,163.1,6,23.5,20,0,False,51.39,41.85,35,9,Samsung,False,False,15.6,0.8,4.2,0,0,0.0,None,1,False,3,45.8,False,False,False,False,False,False,,
JIO10046872,Punjab,PB,North,2022-05-31,51,Prepaid,799,56,235.55,242.38,181.74,4,38.6,63,0,True,89.08,85.9,299,8,vivo,False,False,17.0,0.26,40.9,0,0,0.0,None,1,False,9,41.5,False,True,True,False,False,False,,
JIO10050979,Jammu & Kashmir,JK,North,2025-11-30,9,Postpaid,299,30,225.35,197.76,191.39,6,36.0,23,2,False,44.02,47.52,301,13,Samsung,False,False,14.9,0.04,22.4,0,0,0.0,None,2,False,6,8.0,False,False,False,False,False,False,,
JIO10022409,Uttar Pradesh East,UPE,North,2024-02-29,30,Prepaid,399,28,128.82,136.37,138.02,7,26.4,7,0,False,4.91,4.23,126,13,OnePlus,False,False,11.9,0.35,36.0,2,0,1.1,None,1,False,2,8.9,False,False,False,False,False,False,,
JIO10047728,Karnataka,KA,South,2026-05-01,4,Postpaid,599,30,196.69,201.63,232.39,6,41.9,52,1,True,5.43,4.93,324,14,Samsung,True,False,13.0,0.7,36.6,0,0,0.0,None,2,False,8,9.0,False,False,False,False,False,False,,
JIO10057835,West Bengal,WB,East,2024-05-31,27,Prepaid,3599,28,445.03,401.38,432.98,6,26.2,29,1,False,59.12,55.42,470,10,JioBharat / JioPhone,False,False,18.2,0.59,57.4,1,1,1.6,None,2,False,11,20.7,True,False,False,False,False,False,,
JIO10001366,Rajasthan,RJ,North,2025-03-31,17,Prepaid,3599,365,171.22,188.39,149.94,1,400.0,54,1,False,17.05,19.8,445,7,Samsung,False,False,11.3,1.22,33.2,0,0,0.0,None,1,True,2,37.2,False,False,False,False,False,False,,
JIO10029596,Rajasthan,RJ,North,2023-10-31,34,Prepaid,155,28,108.6,99.69,129.56,7,37.7,42,0,False,21.04,23.6,220,18,JioBharat / JioPhone,False,False,11.3,1.03,41.6,1,0,3.4,None,2,False,0,25.6,False,False,False,False,False,False,,
JIO10057219,Delhi NCR,DL,North,2025-11-30,9,Prepaid,999,28,252.75,247.38,269.74,5,32.2,10,0,True,38.85,43.88,508,9,OPPO,True,True,12.4,0.28,53.0,1,1,6.3,None,1,False,16,28.2,False,False,False,False,False,False,,
JIO10017625,Kerala,KL,South,2020-10-30,70,Postpaid,799,30,232.81,232.85,171.11,6,31.3,5,0,False,132.72,159.58,284,8,OPPO,True,True,15.0,0.64,17.7,0,0,0.0,None,1,False,3,32.8,False,True,False,False,False,False,,
JIO10057265,Tamil Nadu,TN,South,2024-12-30,20,Postpaid,449,30,278.01,223.45,224.25,6,25.9,16,0,False,57.18,53.0,411,10,Samsung,False,False,9.6,1.23,13.5,0,0,0.0,JioFiber,3,False,4,51.2,False,False,False,False,False,False,,
JIO10058078,Kerala,KL,South,2025-04-30,16,Prepaid,299,28,149.48,125.63,129.79,8,19.3,11,0,False,32.15,31.19,225,12,Samsung,True,True,13.2,0.54,20.0,2,0,8.4,None,1,False,4,12.8,False,False,False,False,False,False,,
JIO10049048,Assam,AS,East,2022-07-01,50,Prepaid,349,84,171.2,161.99,149.44,1,114.7,117,0,False,23.27,18.17,196,15,OPPO,True,True,16.6,0.46,76.0,0,0,0.0,None,2,False,3,17.2,False,False,False,False,False,False,,
JIO10031997,Madhya Pradesh & Chhattisgarh,MP,North,2025-05-31,15,Prepaid,155,56,100.4,88.39,106.27,3,51.9,34,0,False,36.89,26.6,150,3,Apple,False,False,5.2,0.13,74.1,0,0,0.0,None,1,False,0,36.5,False,False,False,False,False,False,,
JIO10029655,Uttar Pradesh West,UPW,North,2023-05-01,40,Prepaid,399,28,317.63,272.27,305.52,4,22.7,2,0,False,87.62,101.54,133,11,OPPO,True,True,21.6,0.81,58.2,2,0,15.4,None,1,False,12,10.8,False,False,False,False,False,False,,
JIO10011174,Kerala,KL,South,2025-07-31,13,Prepaid,299,56,178.0,139.83,179.58,3,73.1,84,0,True,50.16,62.07,806,10,vivo,True,True,10.8,0.38,34.8,0,0,0.0,None,1,False,9,17.1,False,False,False,False,False,False,,
JIO10044297,Delhi NCR,DL,North,2025-07-31,13,Prepaid,189,28,186.57,191.83,208.41,5,24.3,10,0,False,17.96,15.57,314,20,OPPO,False,False,7.3,0.44,1.0,1,1,5.2,None,1,True,2,21.4,False,False,False,False,False,False,,
JIO10045930,Bihar & Jharkhand,BH,East,2022-11-30,45,Prepaid,239,56,139.48,130.22,127.25,4,56.4,57,1,False,122.41,129.39,316,6,JioBharat / JioPhone,False,False,6.7,1.34,67.7,1,0,3.2,None,1,False,2,33.2,False,False,False,True,False,False,,
JIO10016061,West Bengal,WB,East,2025-09-30,11,Prepaid,349,28,280.49,284.82,306.88,7,33.5,7,0,False,27.12,21.75,315,3,vivo,True,True,16.3,0.46,18.6,1,0,9.7,None,2,False,5,32.2,False,False,False,False,False,False,,
JIO10010830,Andhra Pradesh & Telangana,AP,South,2022-10-30,46,Prepaid,299,56,274.7,288.83,304.53,3,79.4,55,0,False,46.07,40.49,226,20,realme,True,False,15.9,1.14,35.4,0,0,0.0,None,1,False,8,64.9,False,False,False,False,False,False,,
JIO10002129,Karnataka,KA,South,2023-11-30,33,Prepaid,449,28,220.97,231.65,215.6,6,35.3,8,0,False,17.26,17.84,436,11,realme,False,False,12.4,0.61,10.4,2,2,2.3,None,1,False,6,11.7,False,False,False,True,False,False,,
JIO10064536,Maharashtra & Goa,MH,West,2020-03-31,77,Prepaid,399,28,175.19,155.14,166.83,6,43.6,49,1,True,8.07,8.22,703,10,Xiaomi,True,True,23.9,0.47,12.0,1,0,0.8,None,2,True,9,38.9,False,False,False,False,False,False,,
JIO10012958,Maharashtra & Goa,MH,West,2024-02-29,30,Postpaid,299,30,143.72,140.84,170.88,6,18.7,4,1,True,21.88,25.32,78,7,Samsung,True,True,14.8,1.17,21.8,0,0,0.0,None,2,False,5,24.4,False,True,True,False,False,False,,
JIO10030486,Bihar & Jharkhand,BH,East,2024-01-30,31,Prepaid,209,28,156.21,146.38,126.26,7,26.5,37,0,False,7.12,7.18,380,5,vivo,False,False,22.2,2.34,22.5,0,0,0.0,None,1,False,5,38.2,False,False,False,False,False,False,,
JIO10024389,Maharashtra & Goa,MH,West,2025-03-31,17,Prepaid,579,28,217.46,254.19,267.58,9,35.6,9,0,False,44.02,38.76,335,14,Apple,True,True,11.4,0.2,56.8,0,0,0.0,None,2,False,7,12.7,False,False,False,False,False,False,,
JIO10055692,Tamil Nadu,TN,South,2022-10-30,46,Postpaid,449,30,224.24,222.13,246.15,6,29.1,27,0,True,20.41,23.06,685,12,Samsung,False,False,16.3,0.06,59.1,2,1,2.8,None,1,False,10,7.5,False,False,False,False,False,False,,
JIO10043090,Maharashtra & Goa,MH,West,2024-10-30,22,Prepaid,999,84,269.74,284.87,277.67,2,85.4,6,0,False,20.2,16.87,140,10,Xiaomi,True,False,10.1,0.57,2.9,1,1,6.8,None,2,False,8,43.5,True,False,False,False,False,False,,
JIO10012789,Mumbai,MU,West,2019-03-01,90,Prepaid,299,28,100.42,106.16,97.86,6,21.5,9,1,True,16.59,16.14,310,14,Xiaomi,False,False,10.6,0.2,10.6,1,0,3.4,None,1,False,8,23.9,False,False,False,True,False,False,,
JIO10046855,Kerala,KL,South,2023-12-30,32,Prepaid,1559,28,310.1,293.63,362.04,7,27.7,44,0,False,39.83,55.01,646,17,realme,True,True,12.7,0.61,27.5,1,0,2.6,JioFiber,2,False,6,13.7,False,True,True,False,False,False,,
JIO10041916,Kerala,KL,South,2024-07-31,25,Prepaid,239,56,103.85,98.71,121.57,2,50.3,55,1,False,39.58,31.19,334,12,Xiaomi,False,False,11.7,0.57,51.1,1,0,4.4,None,1,False,0,27.9,False,True,False,False,False,False,,
JIO10008471,Uttar Pradesh West,UPW,North,2024-02-29,30,Postpaid,449,30,168.75,147.94,171.6,6,32.3,31,2,False,70.45,82.73,519,12,vivo,False,False,7.6,1.8,51.7,0,0,0.0,None,1,False,1,42.3,False,False,False,False,False,False,,
JIO10034970,Karnataka,KA,South,2025-09-30,11,Postpaid,299,30,300.3,293.37,276.95,6,19.5,15,0,True,67.7,84.22,313,10,Xiaomi,True,True,13.0,0.39,21.7,0,0,0.0,None,3,False,19,25.6,False,True,False,False,False,False,,
JIO10008341,West Bengal,WB,East,2020-09-29,71,Prepaid,399,365,175.93,202.86,155.89,1,400.0,210,2,False,41.51,42.49,134,12,JioBharat / JioPhone,False,False,6.5,1.02,50.0,2,0,3.9,None,2,False,4,29.4,False,False,False,False,False,False,,
JIO10009062,Bihar & Jharkhand,BH,East,2022-12-30,44,Prepaid,1559,84,610.93,578.07,559.41,2,111.3,95,0,False,20.39,20.05,411,7,Tecno,True,True,18.7,0.11,41.7,1,1,5.3,None,1,False,12,29.2,False,False,False,False,False,False,,
JIO10063894,Mumbai,MU,West,2024-11-29,21,Postpaid,299,30,153.96,176.79,118.34,6,30.2,16,1,True,28.32,23.06,354,13,Xiaomi,True,True,14.5,0.31,9.6,2,0,16.4,None,1,False,7,14.8,False,False,False,False,False,False,,
JIO10007443,Uttar Pradesh East,UPE,North,2025-04-30,16,Prepaid,449,56,290.82,289.56,292.79,4,53.1,17,0,False,17.21,17.32,178,9,Motorola,True,False,17.4,3.17,84.6,1,0,5.6,JioAirFiber,3,False,11,22.4,False,False,False,False,False,False,,
JIO10025306,Assam,AS,East,2023-08-31,36,Prepaid,209,56,144.67,139.75,146.46,3,51.7,76,0,True,37.65,35.22,544,13,realme,True,True,15.0,0.28,74.4,1,1,5.8,None,1,True,10,18.4,False,False,False,False,False,False,,
JIO10002791,Gujarat,GJ,West,2024-06-30,26,Prepaid,399,28,337.34,290.43,356.97,7,22.6,16,0,False,9.45,7.81,735,9,realme,True,False,7.9,0.32,35.0,2,1,3.4,None,2,False,9,23.9,False,True,True,False,False,False,,
JIO10051337,Karnataka,KA,South,2026-07-31,1,Prepaid,399,56,126.38,113.47,121.28,3,64.8,10,0,True,21.97,15.3,312,16,Samsung,False,False,11.9,0.02,30.6,1,0,1.6,JioFiber,2,False,5,46.5,False,False,False,False,False,False,,
JIO10025054,Maharashtra & Goa,MH,West,2025-08-30,12,Prepaid,399,28,348.36,369.34,341.53,5,19.8,5,1,False,98.67,118.9,163,14,Tecno,True,True,10.2,0.24,47.5,1,0,3.8,JioFiber,2,False,9,37.5,False,True,False,False,False,False,,
JIO10030818,Punjab,PB,North,2026-01-29,7,Prepaid,3599,28,437.96,438.38,460.02,8,25.2,30,0,False,32.31,23.89,684,11,Apple,True,True,15.3,0.27,29.4,1,0,7.6,None,1,False,9,26.6,False,True,False,False,False,False,,
JIO10039884,Maharashtra & Goa,MH,West,2024-06-30,26,Prepaid,209,28,120.88,126.63,110.13,7,15.7,5,1,False,104.37,101.47,571,6,OPPO,True,True,8.9,0.74,34.8,1,0,7.9,None,2,False,2,27.4,False,False,False,False,False,False,,
JIO10058714,Rajasthan,RJ,North,2024-01-30,31,Prepaid,449,84,131.96,134.58,118.39,2,80.6,24,0,False,36.56,27.59,501,7,JioBharat / JioPhone,False,False,23.0,0.37,35.3,1,0,1.4,None,2,False,1,40.0,True,False,False,False,False,False,,
JIO10029852,Madhya Pradesh & Chhattisgarh,MP,North,2024-12-30,20,Prepaid,189,84,123.08,110.04,136.75,2,106.8,93,1,False,9.91,15.2,123,11,POCO,False,False,7.8,0.13,31.0,0,0,0.0,None,1,False,1,19.1,False,False,False,False,False,False,,
JIO10044555,Uttar Pradesh West,UPW,North,2020-02-29,78,Prepaid,209,28,292.36,305.08,266.6,6,36.9,62,0,True,27.59,24.32,242,14,POCO,True,True,16.7,0.94,58.1,0,0,0.0,JioFiber,2,True,14,51.2,False,False,False,False,False,False,,
JIO10055020,Andhra Pradesh & Telangana,AP,South,2026-05-31,3,Prepaid,579,84,282.73,247.6,287.13,3,72.6,56,2,False,20.02,19.51,524,6,OPPO,False,False,15.4,0.22,7.5,1,0,16.7,None,1,False,10,45.5,False,True,False,False,False,False,,
JIO10055563,Maharashtra & Goa,MH,West,2020-08-30,72,Prepaid,579,84,316.76,305.09,344.05,2,100.1,21,0,False,10.87,11.99,162,13,JioBharat / JioPhone,False,False,7.3,0.45,52.7,0,0,0.0,None,1,False,9,30.2,False,False,False,False,False,False,,
JIO10061744,Maharashtra & Goa,MH,West,2024-12-30,20,Prepaid,399,28,223.78,204.75,221.33,8,31.8,10,0,False,54.59,70.2,422,17,Apple,True,False,9.5,1.0,18.6,1,1,8.0,None,1,False,4,19.8,False,True,False,False,False,False,,
JIO10062427,Kerala,KL,South,2023-09-30,35,Prepaid,999,56,94.4,105.28,76.46,3,42.9,34,0,False,12.2,11.68,296,17,JioBharat / JioPhone,False,False,11.8,1.26,12.3,1,0,3.4,None,1,False,0,13.6,False,False,False,True,False,True,Relocation,2026-11-07
JIO10051823,Madhya Pradesh & Chhattisgarh,MP,North,2024-01-30,31,Prepaid,209,28,156.68,144.35,162.62,7,30.0,18,1,False,48.83,54.63,544,11,OPPO,False,False,8.9,0.11,31.0,0,0,0.0,None,1,False,3,25.3,False,False,False,False,False,False,,
JIO10023771,Karnataka,KA,South,2025-05-31,15,Prepaid,299,365,144.06,146.81,159.82,0,310.3,210,0,False,37.78,43.92,232,12,Samsung,False,False,14.2,0.68,22.4,1,1,1.9,None,3,True,3,33.5,False,False,False,False,False,True,Competitor offer / price,2026-11-01
JIO10013709,Kolkata,KO,East,2022-10-30,46,Prepaid,239,28,99.29,94.03,113.96,7,24.5,4,1,False,1.67,1.39,424,13,realme,True,False,6.0,0.21,7.6,1,0,2.7,None,1,False,0,60.6,False,False,False,True,False,True,Network quality,2026-11-01
JIO10030650,Haryana,HR,North,2023-05-31,39,Prepaid,579,84,198.55,228.81,197.34,2,108.1,39,1,False,32.7,23.42,219,15,POCO,True,False,24.0,0.58,19.9,0,0,0.0,None,1,False,6,42.2,True,False,False,True,False,False,,
JIO10040229,Uttar Pradesh West,UPW,North,2025-05-31,15,Prepaid,239,84,75.99,90.02,75.87,3,77.1,48,0,False,26.5,24.0,365,15,Xiaomi,False,False,5.9,0.11,32.2,0,0,0.0,None,1,False,0,43.4,False,False,False,False,False,False,,
JIO10011915,Rajasthan,RJ,North,2024-05-31,27,Prepaid,155,84,148.87,132.88,161.8,2,77.9,42,1,False,25.63,25.23,410,7,Samsung,False,False,15.5,0.39,63.9,0,0,0.0,None,1,False,6,29.9,False,False,False,False,False,False,,
JIO10027910,Maharashtra & Goa,MH,West,2024-11-29,21,Prepaid,209,28,247.94,254.45,299.79,5,26.7,31,0,False,87.62,80.43,225,10,Samsung,True,False,14.5,0.64,24.1,0,0,0.0,None,3,False,6,11.6,False,True,True,True,False,False,,
JIO10039827,Uttar Pradesh West,UPW,North,2025-04-30,16,Prepaid,299,84,237.38,236.0,196.98,2,63.2,63,0,False,22.93,25.11,280,15,OPPO,True,True,12.6,0.33,55.9,1,0,3.2,JioFiber,2,False,8,26.1,False,False,False,False,False,False,,
JIO10044600,Tamil Nadu,TN,South,2025-04-30,16,Prepaid,239,365,130.29,123.42,134.3,0,320.4,63,0,False,9.9,11.03,269,10,POCO,False,False,8.1,0.36,30.4,1,0,5.9,None,2,False,2,35.5,False,False,False,False,False,False,,
JIO10052835,Rajasthan,RJ,North,2023-08-31,36,Prepaid,799,28,288.53,257.23,280.9,7,39.8,44,0,False,70.5,68.93,327,13,JioBharat / JioPhone,False,False,13.9,0.98,38.7,0,0,0.0,None,1,False,4,18.8,False,False,False,False,False,False,,
JIO10002629,Tamil Nadu,TN,South,2025-09-30,11,Prepaid,209,28,158.31,157.94,151.79,5,37.5,19,1,False,13.18,10.04,367,11,vivo,False,False,8.0,0.27,52.6,0,0,0.0,None,2,False,3,29.5,False,False,False,False,False,False,,
JIO10035443,Bihar & Jharkhand,BH,East,2024-04-30,28,Prepaid,449,84,245.98,291.19,219.94,2,108.5,95,0,False,31.89,40.27,327,13,OPPO,False,False,5.7,0.27,24.1,1,0,9.3,None,1,False,8,16.0,False,False,False,False,False,False,,
JIO10045780,Madhya Pradesh & Chhattisgarh,MP,North,2023-07-01,38,Prepaid,449,28,114.79,115.76,129.73,8,32.7,9,0,False,42.56,49.03,231,14,Motorola,False,False,9.6,0.42,37.2,0,0,0.0,None,1,False,0,7.3,False,False,False,False,False,False,,
JIO10027764,Kolkata,KO,East,2023-07-01,38,Prepaid,579,28,85.97,82.56,96.54,7,25.9,19,0,False,57.85,60.1,521,8,OPPO,True,True,17.8,0.29,24.9,0,0,0.0,None,1,False,0,38.9,True,False,False,False,False,False,,
JIO10005120,Karnataka,KA,South,2022-10-30,46,Postpaid,449,30,265.25,264.22,242.0,6,24.6,25,0,False,83.61,66.03,61,9,OPPO,False,False,17.1,0.11,24.5,1,0,1.6,None,2,False,7,35.2,False,False,False,False,False,False,,
JIO10058031,Uttar Pradesh East,UPE,North,2019-12-30,80,Prepaid,349,365,350.56,315.35,330.01,0,400.0,210,0,False,65.35,51.7,501,12,Samsung,True,False,7.9,0.63,39.2,1,0,3.3,None,1,False,11,0.6,False,False,False,False,False,False,,
JIO10059096,Delhi NCR,DL,North,2024-04-30,28,Prepaid,449,28,186.37,234.75,166.79,5,35.1,6,1,False,20.84,19.53,354,9,JioBharat / JioPhone,False,False,13.9,0.6,19.2,0,0,0.0,None,1,False,4,8.6,False,False,False,False,False,False,,
JIO10059048,Odisha,OR,East,2024-04-30,28,Prepaid,299,28,298.48,274.02,386.92,5,22.4,14,0,True,50.96,52.31,382,15,Xiaomi,True,True,14.2,1.51,16.2,0,0,0.0,None,2,False,11,26.6,False,False,False,False,False,False,,
JIO10018837,Haryana,HR,North,2023-12-30,32,Prepaid,209,28,112.76,108.57,88.24,5,14.8,11,0,False,38.86,32.53,66,11,OPPO,True,True,12.7,0.21,6.2,0,0,0.0,None,1,False,0,8.9,False,False,False,False,False,False,,
JIO10056422,West Bengal,WB,East,2025-03-31,17,Prepaid,299,56,182.55,214.02,170.83,4,57.1,18,0,False,61.37,67.06,260,13,Samsung,True,True,14.1,0.29,58.5,2,1,2.8,None,1,False,3,32.1,False,False,False,False,True,True,Competitor offer / price,2026-09-27
